supplier_id,source_supplier_id,supplier_name,normalized_name,country_code,country_name,supplier_type,supplier_status,source_id,source_file_id,source_record_id,collected_at
sup_wb_364a9c8b2925e5c7,364a9c8b2925e5c7,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,NZL,New Zealand,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76476,2026-08-19
sup_wb_01ca1dafa07974e1,01ca1dafa07974e1,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COD,"Congo, Democratic Republic of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77315,2026-08-19
sup_wb_637607,637607,APCO TEKNIK GRUP ENGINEERING AND CONSULTANCY INC.,APCO TEKNIK GRUP ENGINEERING AND CONSULTANCY INC.,TUR,Turkiye,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76474,2026-08-19
sup_wb_778851,778851,LTS HEALTH AFRICA (PTY) LTD,LTS HEALTH AFRICA (PTY) LTD,ZAF,South Africa,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76475,2026-08-19
sup_wb_865732,865732,RAJESH BALORIA,RAJESH BALORIA,IND,India,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77057,2026-08-19
sup_wb_2bd794ce03edfe7a,2bd794ce03edfe7a,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PRT,Portugal,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77703,2026-08-19
sup_wb_705113,705113,ENCORDE KONSULT LIMITED,ENCORDE KONSULT LIMITED,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76222,2026-08-19
sup_wb_031058fc25458ce2,031058fc25458ce2,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,NER,Niger,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76570,2026-08-19
sup_wb_721979,721979,M/S D. K. MONDAL & CO.,M/S D. K. MONDAL & CO.,IND,India,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76473,2026-08-19
sup_wb_325bdb7dc6939151,325bdb7dc6939151,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,TJK,Tajikistan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77702,2026-08-19
sup_wb_319432,319432,OLANDA,OLANDA,ARM,Armenia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76726,2026-08-19
sup_wb_875615,875615,HOTELES DE YOPAL SOCIEDAD POR ACCIONES SIMPLIFICADA,HOTELES DE YOPAL SOCIEDAD POR ACCIONES SIMPLIFICADA,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76919,2026-08-19
sup_wb_313707,313707,Cosampa Projetos e Construções Ltda,COSAMPA PROJETOS E CONSTRUÇÕES LTDA,BRA,Brazil,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76917,2026-08-19
sup_wb_579135,579135,EDMIL CONSTRUCOES SA,EDMIL CONSTRUCOES SA,BRA,Brazil,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76918,2026-08-19
sup_wb_07141c3b00f7bd69,07141c3b00f7bd69,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PSE,West Bank and Gaza,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76472,2026-08-19
sup_wb_0174b3f0f3aa6f6d,0174b3f0f3aa6f6d,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,MDA,Moldova,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76725,2026-08-19
sup_wb_43fc9a1ee8fb3c75,43fc9a1ee8fb3c75,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PSE,West Bank and Gaza,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76471,2026-08-19
sup_wb_20975e91306f07ea,20975e91306f07ea,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PSE,West Bank and Gaza,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76470,2026-08-19
sup_wb_737531,737531,ENORSUL SERVIÇOS EM SANEAMENTO LTDA,ENORSUL SERVIÇOS EM SANEAMENTO LTDA,BRA,Brazil,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76567,2026-08-19
sup_wb_787834,787834,ENGETAMI ENGENHARIA,ENGETAMI ENGENHARIA,BRA,Brazil,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76568,2026-08-19
sup_wb_833103,833103,GOIANIA MAUA CONSTRUTORA,GOIANIA MAUA CONSTRUTORA,BRA,Brazil,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76569,2026-08-19
sup_wb_873704,873704,SABA INTEGRATED SERVICES LTD,SABA INTEGRATED SERVICES LTD,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76221,2026-08-19
sup_wb_392260,392260,TERAN INTERNACIONAL SOCIEDAD ANÓNIMA,TERAN INTERNACIONAL SOCIEDAD ANÓNIMA,NIC,Nicaragua,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77314,2026-08-19
sup_wb_0161b181b30d1b72,0161b181b30d1b72,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,SOM,"Somalia, Federal Republic of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77701,2026-08-19
sup_wb_df6ad1d1bd9b40a4,df6ad1d1bd9b40a4,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,NPL,Nepal,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77700,2026-08-19
sup_wb_828071,828071,NEIROUKH SCALES METALLIC FURNITURE CO. LTD.,NEIROUKH SCALES METALLIC FURNITURE CO. LTD.,PSE,West Bank and Gaza,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76469,2026-08-19
sup_wb_06dbc41bb1eb2b04,06dbc41bb1eb2b04,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PSE,West Bank and Gaza,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76468,2026-08-19
sup_wb_328596,328596,AARVEE ASSOCIATES ARCHITECTS ENGINEERS & CONSULTANTS PVT. LTD.,AARVEE ASSOCIATES ARCHITECTS ENGINEERS & CONSULTANTS PVT. LTD.,IND,India,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76339,2026-08-19
sup_wb_365460,365460,"CONSULTORIA TECNICA DE OBRAS PUBLICAS (COTOP), LDA","CONSULTORIA TECNICA DE OBRAS PUBLICAS (COTOP), LDA",MOZ,Mozambique,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76335,2026-08-19
sup_wb_749703,749703,AARVEE ASSOCIATES ARCHITECTS ENGINEERS & CONSULTANTS PVT LTD,AARVEE ASSOCIATES ARCHITECTS ENGINEERS & CONSULTANTS PVT LTD,IND,India,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76336,2026-08-19
sup_wb_755972,755972,WB ENGINEERING SERVICES CO. LTD,WB ENGINEERING SERVICES CO. LTD,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76220,2026-08-19
sup_wb_062d4cc3b53e0609,062d4cc3b53e0609,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76219,2026-08-19
sup_wb_851685,851685,SPELLBOUND COMMUNICATIONS LIMITED,SPELLBOUND COMMUNICATIONS LIMITED,BGD,Bangladesh,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76743,2026-08-19
sup_wb_875213,875213,POLICY EXCHANGE OF BANGLADESH,POLICY EXCHANGE OF BANGLADESH,BGD,Bangladesh,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76744,2026-08-19
sup_wb_0355ce485100984c,0355ce485100984c,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,SLB,Solomon Islands,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76566,2026-08-19
sup_wb_875674,875674,YED MULTITRAVAUX,YED MULTITRAVAUX,CIV,Cote d'Ivoire,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76565,2026-08-19
sup_wb_475804,475804,GPCL CONSULTING SERVICES LIMITED,GPCL CONSULTING SERVICES LIMITED,IND,India,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76467,2026-08-19
sup_wb_3ec69e9ead0d8cdd,3ec69e9ead0d8cdd,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,SOM,"Somalia, Federal Republic of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77699,2026-08-19
sup_wb_042ad06b27fe0abf,042ad06b27fe0abf,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,AGO,Angola,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76218,2026-08-19
sup_wb_778805,778805,"MIOMBO CONSULTORES, LDA","MIOMBO CONSULTORES, LDA",MOZ,Mozambique,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76334,2026-08-19
sup_wb_769141,769141,"INTREPRINDEREA PENTRU SILVICULTURA BALTI, INTREPRINDEREA DE STAT","INTREPRINDEREA PENTRU SILVICULTURA BALTI, INTREPRINDEREA DE STAT",MDA,Moldova,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75737,2026-08-19
sup_wb_850422,850422,VYSOTA BKEEE,VYSOTA BKEEE,KGZ,Kyrgyz Republic,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76216,2026-08-19
sup_wb_862096,862096,TAIYR,TAIYR,KGZ,Kyrgyz Republic,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76217,2026-08-19
sup_wb_856397,856397,BRIGHT-I SYSTEMS LIMITED,BRIGHT-I SYSTEMS LIMITED,BGD,Bangladesh,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77698,2026-08-19
sup_wb_462284,462284,OFFICE IDEAS,OFFICE IDEAS,LBR,Liberia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76916,2026-08-19
sup_wb_647265,647265,RAINBOW INITIATIVE,RAINBOW INITIATIVE,SLE,Sierra Leone,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76915,2026-08-19
sup_wb_867721,867721,"CONECTIVIDAD, TECNOLOGÍA Y SOLUCIONES INTEGRALES S.A CONECTIA.","CONECTIVIDAD, TECNOLOGÍA Y SOLUCIONES INTEGRALES S.A CONECTIA.",HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77697,2026-08-19
sup_wb_01d5dc224f9c0f2e,01d5dc224f9c0f2e,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76088,2026-08-19
sup_wb_985881,985881,GÉNIE AGRICOLE PLUS ET ENVIRONNEMENT,GÉNIE AGRICOLE PLUS ET ENVIRONNEMENT,COG,"Congo, Republic of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77696,2026-08-19
sup_wb_36418aafc8bb1ce7,36418aafc8bb1ce7,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,SLE,Sierra Leone,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76087,2026-08-19
sup_wb_859853,859853,JT –CONSULTING LDA,JT –CONSULTING LDA,CPV,Cabo Verde,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76724,2026-08-19
sup_wb_1bc374bc09a2192c,1bc374bc09a2192c,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76086,2026-08-19
sup_wb_0383a74bb152c64c,0383a74bb152c64c,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,SLE,Sierra Leone,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76085,2026-08-19
sup_wb_875182,875182,GEOMATOS HOLDING GROUP,GEOMATOS HOLDING GROUP,CIV,Cote d'Ivoire,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76333,2026-08-19
sup_wb_35295,35295,UNITED NATIONS OFFICE PROJECT SERVICES (UNOPS),UNITED NATIONS OFFICE PROJECT SERVICES (UNOPS),,World,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77056,2026-08-19
sup_wb_869753,869753,AGRO-TOURISM ASSOCIATION,AGRO-TOURISM ASSOCIATION,UGA,Uganda,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77313,2026-08-19
sup_wb_645570,645570,ETS NOUR POUR LE COMMERCE GENERAL,ETS NOUR POUR LE COMMERCE GENERAL,TCD,Chad,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76914,2026-08-19
sup_wb_714259,714259,SEC-PRINT GHANA LIMITED,SEC-PRINT GHANA LIMITED,GHA,Ghana,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76466,2026-08-19
sup_wb_801239,801239,HOTEL NOVA PARK,HOTEL NOVA PARK,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76332,2026-08-19
sup_wb_06ccef90b64bb02b,06ccef90b64bb02b,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,ARG,Argentina,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76913,2026-08-19
sup_wb_870445,870445,FREEDOM PRINTING PRESS,FREEDOM PRINTING PRESS,LBR,Liberia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76912,2026-08-19
sup_wb_0764a3f5c30a9dc2,0764a3f5c30a9dc2,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75878,2026-08-19
sup_wb_037657de9c9ddb40,037657de9c9ddb40,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77695,2026-08-19
sup_wb_3fb28b49dc28cc43,3fb28b49dc28cc43,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77694,2026-08-19
sup_wb_7d13ce1d1beb570f,7d13ce1d1beb570f,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77693,2026-08-19
sup_wb_872162,872162,CHINA POLYURETHANE INDUSTRY ASSOCIATION FOAM PLASTICS COMMITTEE,CHINA POLYURETHANE INDUSTRY ASSOCIATION FOAM PLASTICS COMMITTEE,CHN,China,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76465,2026-08-19
sup_wb_04d5acf05f956802,04d5acf05f956802,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77692,2026-08-19
sup_wb_017867021881c649,017867021881c649,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77691,2026-08-19
sup_wb_1d5d1d3a6e6f4398,1d5d1d3a6e6f4398,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77690,2026-08-19
sup_wb_626d8e9df6c21b81,626d8e9df6c21b81,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77689,2026-08-19
sup_wb_94905113c7f88ef1,94905113c7f88ef1,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77688,2026-08-19
sup_wb_03c2c683228a4fb9,03c2c683228a4fb9,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77687,2026-08-19
sup_wb_39cf5d81b5eafda6,39cf5d81b5eafda6,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77686,2026-08-19
sup_wb_0419510d1fc8277c,0419510d1fc8277c,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77685,2026-08-19
sup_wb_526168,526168,ELISON BRIGITTE,ELISON BRIGITTE,MDG,Madagascar,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76215,2026-08-19
sup_wb_077aafdadf6c5258,077aafdadf6c5258,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77684,2026-08-19
sup_wb_4baa49900326cfb6,4baa49900326cfb6,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KHM,Cambodia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77683,2026-08-19
sup_wb_843182,843182,SOPHYSA,SOPHYSA,FRA,France,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75877,2026-08-19
sup_wb_866173,866173,ETHIOPIA READS (ER),ETHIOPIA READS (ER),ETH,Ethiopia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76084,2026-08-19
sup_wb_532752,532752,LÓGICA - TECNOLOGIA & SERVIÇOS,LÓGICA - TECNOLOGIA & SERVIÇOS,MOZ,Mozambique,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77682,2026-08-19
sup_wb_749594,749594,DIVIDEND GROUP,DIVIDEND GROUP,MWI,Malawi,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76331,2026-08-19
sup_wb_760511,760511,"PROCOMPUTERS, LDA","PROCOMPUTERS, LDA",MOZ,Mozambique,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77681,2026-08-19
sup_wb_842138,842138,EL-HAMED FOR MEDICAL SUPPLIES,EL-HAMED FOR MEDICAL SUPPLIES,EGY,"Egypt, Arab Republic of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75876,2026-08-19
sup_wb_351599,351599,"TRIANA BUSINESS SOLUTIONS, LDA","TRIANA BUSINESS SOLUTIONS, LDA",MOZ,Mozambique,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77680,2026-08-19
sup_wb_817202,817202,"TECNOBYTE,LDA","TECNOBYTE,LDA",MOZ,Mozambique,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77678,2026-08-19
sup_wb_789967,789967,HORIZON TECNOLOGIAS E SERVIÇOS,HORIZON TECNOLOGIAS E SERVIÇOS,MOZ,Mozambique,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77677,2026-08-19
sup_wb_0cfc391cfcc80bf2,0cfc391cfcc80bf2,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,BFA,Burkina Faso,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77312,2026-08-19
sup_wb_12c65d4c0fed5184,12c65d4c0fed5184,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,BFA,Burkina Faso,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76564,2026-08-19
sup_wb_5649dd06e9ad5471,5649dd06e9ad5471,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COD,"Congo, Democratic Republic of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76083,2026-08-19
sup_wb_04a3504ae4f1411b,04a3504ae4f1411b,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75875,2026-08-19
sup_wb_07036cb4037c5df2,07036cb4037c5df2,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,ALB,Albania,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76082,2026-08-19
sup_wb_870125,870125,ÁNGEL AUGUSTO ROSA ORTEGA,ÁNGEL AUGUSTO ROSA ORTEGA,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77676,2026-08-19
sup_wb_870124,870124,JENNY JANETH GOMEZ PÉREZ,JENNY JANETH GOMEZ PÉREZ,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77675,2026-08-19
sup_wb_870143,870143,MAYNOR NAHÚN GÓMEZ PÉREZ,MAYNOR NAHÚN GÓMEZ PÉREZ,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77674,2026-08-19
sup_wb_870141,870141,GUSTAVO ENRIQUE HERNÁNDEZ RODRÍGUEZ,GUSTAVO ENRIQUE HERNÁNDEZ RODRÍGUEZ,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77673,2026-08-19
sup_wb_870135,870135,ANDREA NATHALIA HERNÁNDEZ,ANDREA NATHALIA HERNÁNDEZ,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77672,2026-08-19
sup_wb_870147,870147,JUAN GERMAN GUNERA MARTÍNEZ,JUAN GERMAN GUNERA MARTÍNEZ,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77671,2026-08-19
sup_wb_870105,870105,NORMA KARINA BAQUEDANO BENÍTEZ,NORMA KARINA BAQUEDANO BENÍTEZ,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77670,2026-08-19
sup_wb_870144,870144,NORA YESENIA CÓRDOVA,NORA YESENIA CÓRDOVA,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77669,2026-08-19
sup_wb_870132,870132,MANUEL EMILIO CONTRERAS RODRÍGUEZ,MANUEL EMILIO CONTRERAS RODRÍGUEZ,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77668,2026-08-19
sup_wb_844187,844187,JAMTECH GENERAL ENTERPRISE NIGERIA LIMITED,JAMTECH GENERAL ENTERPRISE NIGERIA LIMITED,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76330,2026-08-19
sup_wb_51ac750b57c9e654,51ac750b57c9e654,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75746,2026-08-19
sup_wb_870104,870104,DANIEL ORLANDO MATEO SÁNCHEZ,DANIEL ORLANDO MATEO SÁNCHEZ,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77667,2026-08-19
sup_wb_753518,753518,MOLTSOG OVOO,MOLTSOG OVOO,MNG,Mongolia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75874,2026-08-19
sup_wb_870103,870103,YOHANA ELIZABETH BUESO ERAZO,YOHANA ELIZABETH BUESO ERAZO,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77666,2026-08-19
sup_wb_870145,870145,JULIÁN CRUZ VÁSQUEZ,JULIÁN CRUZ VÁSQUEZ,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77665,2026-08-19
sup_wb_870146,870146,MARJORIE CAROLINA LEIVA CASTRO,MARJORIE CAROLINA LEIVA CASTRO,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77664,2026-08-19
sup_wb_870149,870149,CINTIA CONSUELO GARAY RUBIO,CINTIA CONSUELO GARAY RUBIO,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77663,2026-08-19
sup_wb_870150,870150,OSCAR DAMIÁN GARCIA ORDOÑEZ,OSCAR DAMIÁN GARCIA ORDOÑEZ,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77662,2026-08-19
sup_wb_870154,870154,DANIEL ABRAHÁN JUÁREZ CRUZ,DANIEL ABRAHÁN JUÁREZ CRUZ,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77661,2026-08-19
sup_wb_870156,870156,RENAN ALCIDES MONDRAGÓN BETANCO,RENAN ALCIDES MONDRAGÓN BETANCO,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77660,2026-08-19
sup_wb_870157,870157,JOSUE ALEXANDER SÁNCHEZ ALVARADO,JOSUE ALEXANDER SÁNCHEZ ALVARADO,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77659,2026-08-19
sup_wb_589325,589325,HANKEY'S COMPUTER SERVICES,HANKEY'S COMPUTER SERVICES,GRD,Grenada,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76081,2026-08-19
sup_wb_870158,870158,ARMANDO MEDINA VENTURA,ARMANDO MEDINA VENTURA,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77658,2026-08-19
sup_wb_870161,870161,ALEJANDRO ARTURO VÁSQUEZ RODRÍGUEZ,ALEJANDRO ARTURO VÁSQUEZ RODRÍGUEZ,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77657,2026-08-19
sup_wb_870166,870166,MAYRA PATRICIA CERNA DUARTE,MAYRA PATRICIA CERNA DUARTE,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77656,2026-08-19
sup_wb_870171,870171,EDRAS NAHÚN ÁVILA HERRERA,EDRAS NAHÚN ÁVILA HERRERA,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77655,2026-08-19
sup_wb_870172,870172,AMADO ALEXANDER CASTRO ROMERO,AMADO ALEXANDER CASTRO ROMERO,HND,Honduras,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77654,2026-08-19
sup_wb_07f68ee7c29000c2,07f68ee7c29000c2,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,75745,2026-08-19
sup_wb_985851,985851,JOHN KEELLS OFFICE AUTOMATION (PVT) LTD,JOHN KEELLS OFFICE AUTOMATION (PVT) LTD,LKA,Sri Lanka,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76723,2026-08-19
sup_wb_874445,874445,BENC,BENC,MNG,Mongolia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76722,2026-08-19
